DEPTH,VP,VS,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOfluid,PHI,LFC
2177.8447,2916.4,1486.4,67.1835,0.3128,2.125424,0.288464566929,0.862795275591,1.96205597417,6198.5865536,3159.2302336,0.213455012871,2.68415280206,0.869424015748,0.307885567405,4.0
2177.9973,2916.8,1452.4,65.5341,0.304,2.121973,0.306971766251,0.845165462902,2.00826218673,6189.3708464,3081.9535852,0.194742472837,2.68115879565,0.875161247538,0.309627106768,2.0
2178.1497,2897.9,1389.3,66.0219,0.3129,2.121509,0.334342519685,0.858812992126,2.08587058231,6147.9209311,2947.4124537,0.200276592534,2.68204425481,0.883646181102,0.311685862547,4.0
2178.302,2888.3,1439.7,66.5783,0.3108,2.12102,0.361292186474,0.878292186474,2.00618184344,6126.142066,3053.632494,0.206588983267,2.68305423732,0.892000577807,0.313800892752,4.0
2178.4543,2869.6,1439.7,67.1891,0.3256,2.1217285,0.384197903014,0.90471559633,1.99319302632,6088.5121036,3054.65252145,0.2135185452,2.68416296723,0.899101349934,0.315078461036,4.0
2178.6067,2858.8,1372.3,68.8007,0.3229,2.121268,0.397063033487,0.912617859488,2.08321795526,6064.2809584,2911.0160764,0.231802242011,2.68708835872,0.903089540381,0.317164088286,4.0
2178.7593,2858.9,1420.0,68.6194,0.3155,2.1235175,0.418021653543,0.898679133858,2.01330985915,6070.92418075,3015.39485,0.229745382845,2.68675926126,0.909586712598,0.316931387265,4.0
2178.9116,2887.1,1426.6,68.7686,0.3129,2.120348,0.450059750492,0.900563361786,2.02376279265,6121.6567108,3024.8884568,0.231438065622,2.6870300905,0.919518522653,0.320610116962,4.0
2179.064,2888.9,1383.0,66.6344,0.3124,2.12236,0.498022280472,0.904397771953,2.0888647867,6131.285804,2935.22388,0.207225441068,2.68315607057,0.934386906946,0.320680443272,4.0
2179.2163,2878.4,1383.0,69.3769,0.3091,2.123282,0.546031496063,0.898448818898,2.08127259581,6111.6549088,2936.499006,0.238339264908,2.68813428239,0.94926976378,0.324839730952,4.0
2179.3689,2849.2,1382.4,72.9524,0.2997,2.146024,0.583369665135,0.901971766251,2.06105324074,6114.4515808,2966.6635776,0.278903522754,2.69462456364,0.960844596192,0.316418792431,4.0
2179.5212,2846.6,1453.1,79.309,0.314,2.175056,0.604763779528,0.942454068241,1.95898424059,6191.5144096,3160.5738736,0.351019523712,2.70616312379,0.967476771654,0.305464595808,4.0
2179.6736,2846.1,1454.5,79.9195,0.3228,2.2142,0.61412,0.99184,1.95675489859,6301.83462,3220.5539,0.357945682127,2.70727130914,0.9703772,0.283881041766,4.0
2179.8259,2792.6,1463.6,80.3196,0.3366,2.228446,0.557295275591,0.996173228346,1.90803498224,6223.1582996,3261.5535656,0.362484840165,2.70799757443,0.952761535433,0.273212014665,4.0
2179.9785,2843.1,1495.7,72.7094,0.3161,2.2094775,0.407345370978,0.967172685489,1.90084910076,6281.76548025,3304.71549675,0.276146673459,2.69418346775,0.906277065003,0.271102540383,4.0
2180.1309,2869.8,1495.7,68.6416,0.2959,2.17464,0.305523622047,0.928454724409,1.91870027412,6240.781872,3252.609048,0.229997243151,2.6867995589,0.874712322835,0.282635156139,4.0
2180.2832,2890.2,1495.4,62.7284,0.2922,2.136184,0.273475377544,0.929426132633,1.93272702956,6173.9989968,3194.4495536,0.162911641278,2.6760658626,0.864777367039,0.298065086775,2.0
2180.4355,2897.8,1500.8,62.7359,0.3079,2.12171,0.267279161206,0.922349934469,1.93083688699,6148.291238,3184.262368,0.16299672922,2.67607947668,0.862856539974,0.305737074826,2.0
2180.5879,2933.2,1482.5,62.0896,0.3251,2.122121,0.273826771654,0.969350393701,1.97854974705,6224.6053172,3146.0443825,0.155664417698,2.67490630683,0.864886299213,0.305402870965,2.0
2180.7405,2899.3,1522.5,62.0209,0.3165,2.119785,0.289369665135,0.981736047275,1.90430213465,6145.8926505,3227.3726625,0.154885012156,2.67478160194,0.869704596192,0.307464224615,2.0
2180.8928,2889.7,1497.7,59.3099,0.3004,2.122176,0.311728824688,0.934348653972,1.92942511852,6132.4519872,3178.3829952,0.124128557669,2.66986056923,0.876635935653,0.30541882984,2.0
2181.0452,2879.0,1497.7,60.9045,0.2983,2.129712,0.333049803408,0.917281782438,1.92228083061,6131.440848,3189.6696624,0.142219388479,2.67275510216,0.883245439056,0.303459161665,2.0
2181.1975,2880.5,1399.5,63.502,0.3033,2.1354375,0.36394488189,0.920956692913,2.05823508396,6151.12771875,2988.54478125,0.171688178789,2.67747010861,0.892822913386,0.303719754839,2.0
2181.3501,2871.8,1422.7,67.4592,0.31,2.136497,0.405690085358,0.923,2.01855626625,6135.5920846,3039.5942819,0.21658284559,2.68465325529,0.905763926461,0.30814522658,4.0
2181.5024,2869.4,1382.9,69.3054,0.2988,2.131416,0.425842519685,0.931645669291,2.07491503362,6115.8850704,2947.5351864,0.237528093202,2.68800449491,0.912011181102,0.313395602666,4.0
2181.6548,2894.0,1402.2,66.6628,0.2985,2.127452,0.43848,0.96472,2.06389958636,6156.846088,2983.1131944,0.207547640738,2.68320762252,0.9159288,0.314469689467,4.0
2181.8071,2883.0,1402.2,66.8185,0.2997,2.126923,0.458523622047,0.997275590551,2.05605477107,6131.919009,2982.3714306,0.209314066398,2.68349025062,0.922142322835,0.315989386221,4.0
2181.9597,2921.3,1432.6,65.1434,0.3067,2.149746,0.498943532502,0.977570584373,2.03915957001,6280.0529898,3079.7261196,0.190309958352,2.68044959334,0.934672495076,0.303992757074,2.0
2182.1121,2902.3,1373.3,71.6339,0.3323,2.17984,0.548230314961,0.952460629921,2.11337653827,6326.549632,2993.574272,0.263945062687,2.69223121003,0.949951397638,0.294092376199,4.0
2182.2644,2905.7,1462.5,72.7715,0.343,2.214356,0.568795797768,1.0,1.9868034188,6434.2542292,3238.49565,0.276851201612,2.69429619226,0.956326697308,0.276149951799,4.0
2182.4167,2915.2,1405.3,72.7737,0.3532,2.207656,0.55080733945,1.0,2.07443250551,6435.7587712,3102.4189768,0.276876160741,2.69430018572,0.950750275229,0.279111129995,4.0
2182.5691,2894.0,1405.3,68.286,0.3325,2.1702895,0.523173228346,0.999681102362,2.0593467587,6280.817813,3049.90783435,0.225962940231,2.68615407044,0.942183700787,0.295798930655,4.0
2182.7217,2901.2,1527.5,65.7914,0.3334,2.148698,0.517242941563,0.999320420223,1.89931260229,6233.8026376,3282.136195,0.197661556474,2.68162584904,0.940345311884,0.306055134521,2.0
2182.874,2915.7,1569.3,62.2,0.3248,2.14289,0.521679579777,1.0,1.85796214873,6248.024373,3362.837277,0.156916912193,2.67510670595,0.941720669731,0.307038763916,2.0
2183.0264,2906.1,1512.4,63.3513,0.3206,2.143904,0.518436435124,1.0,1.9215154721,6230.3994144,3242.4404096,0.169978478423,2.67719655655,0.940715294889,0.307111034436,2.0
2183.1787,2865.1,1544.5,66.8294,0.3056,2.160657,0.517145669291,0.99712992126,1.85503399158,6190.4983707,3337.1347365,0.209437727539,2.68351003641,0.94031515748,0.299939520662,4.0
2183.3313,2875.5,1544.5,74.7242,0.3182,2.176191,0.517348653972,0.991640840446,1.86176756232,6257.6372205,3361.1269995,0.299004697989,2.69784075168,0.940378082731,0.296819819217,4.0
2183.4836,2909.0,1455.4,75.0442,0.3272,2.171804,0.486511811024,0.98019160105,1.9987632266,6317.777836,3160.8435416,0.302635116814,2.69842161869,0.930818661417,0.297927550146,4.0
2183.636,2915.3,1452.5,69.818,0.3286,2.15216,0.45456,0.9546,2.00709122203,6274.192048,3126.0124,0.243343570358,2.68893497126,0.9209136,0.303602083088,4.0
2183.7883,2896.0,1461.1,64.2003,0.3014,2.1404415,0.447464566929,0.95512992126,1.9820683047,6198.718584,3127.39907565,0.17961043337,2.67873766934,0.918714015748,0.305845985786,2.0
2183.9409,2924.4,1593.6,61.7122,0.3036,2.141818,0.462447143795,0.945475377544,1.83509036145,6263.5325592,3413.2011648,0.151382792495,2.6742212468,0.923358614576,0.304080535503,2.0
2184.0933,2759.5,1593.6,62.5664,0.2948,2.1453325,0.487155511811,0.940887795276,1.73161395582,5920.04503375,3418.801872,0.161073741748,2.67577179868,0.931018208661,0.304019605814,2.0
2184.2456,2718.5,1450.5,63.4999,0.3109,2.147088,0.518845042679,0.952447143795,1.87418131679,5836.858728,3114.351144,0.171664354166,2.67746629667,0.94084196323,0.305407615484,2.0
2184.3979,2725.5,1344.5,65.3123,0.2963,2.144042,0.537553079948,0.960802096986,2.02714763853,5843.586471,2882.664469,0.192226138789,2.68075618221,0.946641454784,0.309503272026,2.0
2184.5503,2656.4,1283.5,68.6323,0.2952,2.159563,0.579452755905,0.968669291339,2.06965329178,5736.6631532,2771.7991105,0.229891734104,2.68678267746,0.959630354331,0.305253723367,4.0
2184.7029,2489.2,1225.6,68.8848,0.2818,2.175145,0.647915298753,1.0,2.03100522193,5414.370934,2665.857712,0.232756361458,2.68724101783,0.980853742613,0.30010538948,4.0
2184.8552,2456.1,1225.6,74.4677,0.33,2.18276,0.728390676297,0.982697307945,2.00399804178,5361.076836,2675.190656,0.296094690399,2.69737515046,1.00580110965,0.304222657742,4.0
2185.0076,2519.2,1113.0,79.5344,0.3619,2.190304,0.810044560944,0.922287024902,2.26343216532,5517.8138368,2437.808352,0.353576699972,2.706572272,1.03111381389,0.308135525234,4.0
2185.1599,2499.0,1074.5,83.0246,0.3646,2.196396,0.887885826772,0.912818897638,2.32573289902,5488.793604,2360.027502,0.3931732243,2.71290771589,1.0552446063,0.311590282066,4.0
2185.3125,2501.2,989.3,77.3263,0.3156,2.205,0.933992777413,1.0,2.52825229961,5515.146,2181.4065,0.32852567557,2.70256410809,1.069537761,0.304688352994,4.0
2185.4648,2502.9,1118.8,80.9366,0.3139,2.235072,0.991162729659,1.0,2.23712906686,5594.1617088,2500.5985536,0.369484741463,2.70911755863,1.08726044619,0.292285648963,4.0
2185.6172,2644.4,1123.8,84.7465,0.4072,2.255376,0.9952,1.0,2.35308773803,5964.1162944,2534.5915488,0.412708281099,2.71603332498,1.088512,0.283042266732,4.0
2185.7695,2680.1,1188.5,91.209,0.4755,2.24949,0.93875984252,1.0,2.25502734539,6028.858149,2673.518865,0.486025723786,2.72776411581,1.07101555118,0.288682378255,4.0
2185.9221,2678.1,1207.1,87.5113,0.4773,2.214508,0.791296126067,1.0,2.21862314638,5930.6738748,2673.1326068,0.444075099751,2.72105201596,1.02530179908,0.29871381464,4.0
2186.0745,2754.7,1231.3,80.781,0.3894,2.16804,0.67869488189,0.997753937008,2.23722894502,5972.299788,2669.507652,0.367719450309,2.70883511205,0.990395413386,0.314701244664,4.0
2186.2268,2757.9,1284.3,71.9886,0.332,2.154784,0.670214707814,0.987232435982,2.14739546835,5942.6787936,2767.3890912,0.267969155054,2.69287506481,0.987766559422,0.315575849343,4.0
2186.3792,2805.9,1284.3,63.1792,0.3088,2.149168,0.712265399738,0.974679554391,2.18476991357,6030.3504912,2760.1764624,0.168025993799,2.67688415901,1.00080227392,0.314851060502,2.0
2186.5315,2826.5,1310.4,63.4641,0.3029,2.154945,0.766625984252,0.979102362205,2.15697496947,6090.9520425,2823.839928,0.171258201059,2.67740131217,1.01765405512,0.314780645035,2.0
2186.6841,2822.9,1340.1,66.9263,0.2907,2.166251,0.832682862771,0.993204202232,2.1064845907,6115.1099479,2902.9929651,0.21053706374,2.6836859302,1.03813168746,0.31444416523,4.0
2186.8364,2827.4,1333.8,73.8985,0.2955,2.18082,0.92763361786,1.0,2.11980806718,6166.050468,2908.777716,0.289637082913,2.69634193327,1.06756642154,0.316508892449,4.0
2186.9888,2812.2,1258.4,80.7643,0.3184,2.178672,0.973668414155,1.0,2.2347425302,6126.8613984,2741.6408448,0.367529987827,2.70880479805,1.08183720839,0.325841031758,4.0
2187.1411,2769.6,1258.4,86.2562,0.3241,2.166657,0.94292519685,1.0,2.20089001907,6000.7732272,2726.5211688,0.429835916414,2.71877374663,1.07230681102,0.335334244914,4.0
2187.2937,2735.1,1249.0,86.9117,0.3345,2.166496,0.922049244911,1.0,2.18983186549,5925.5832096,2705.953504,0.437272602477,2.7199636164,1.06583526592,0.334597745234,4.0
2187.446,2705.0,1253.6,88.6743,0.3402,2.18121,0.954291338583,1.0,2.15778557754,5900.17305,2734.364856,0.45726940317,2.72316310451,1.07583031496,0.328988233553,4.0
2187.5984,2682.7,1150.7,90.4893,0.3338,2.201784,0.98108,1.0,2.33136351786,5906.7259368,2533.5928488,0.477860684947,2.72645770959,1.0841348,0.319470492999,4.0
2187.7507,2740.1,1189.1,91.9682,0.3382,2.20193,0.934488188976,1.0,2.30434782609,6033.508393,2618.314963,0.49463889245,2.72914222279,1.06969133858,0.317702818329,4.0
2187.9033,2659.9,1189.1,90.1064,0.3498,2.186769,0.873271175312,1.0,2.23690185855,5816.5868631,2600.2870179,0.473516661921,2.72576266591,1.05071406435,0.321777926566,4.0
2188.0557,2819.4,1257.3,86.3953,0.369,2.187241,0.895578740157,1.0,2.24242424242,6166.7072754,2750.0181093,0.431414014097,2.71902624226,1.05762940945,0.320083216577,4.0
2188.208,2872.1,1262.7,85.219,0.3792,2.20624,0.981651346028,1.0,2.27457036509,6336.541904,2785.819248,0.418068821396,2.71689101142,1.08431191727,0.3127879153,4.0
2188.3604,2867.4,1333.9,80.3024,0.357,2.19994,1.0,1.0,2.14963640453,6308.107956,2934.499966,0.362289705153,2.70796635282,1.09,0.313990678445,4.0
2188.5127,2878.2,1345.0,77.2125,0.3427,2.176968,1.0,1.0,2.13992565056,6265.7492976,2928.02196,0.327234607875,2.70235753726,1.09,0.325851757516,4.0
2188.6653,2839.3,1265.6,70.6721,0.3034,2.1607145,1.0,1.0,2.24344184576,6134.91667985,2734.6002712,0.253033385105,2.69048534162,1.09,0.331006369032,4.0
2188.8176,2787.9,1265.6,69.7622,0.2914,2.158816,1.0,1.0,2.20282869785,6018.5631264,2732.1975296,0.242710516075,2.68883368257,1.09,0.331502699968,4.0
2188.97,2775.9,1210.4,68.8362,0.2901,2.1727,0.993270642202,1.0,2.29337409121,6031.19793,2629.83608,0.232204991599,2.68715279866,1.08791389908,0.321686021265,4.0
2189.1223,2775.3,1198.9,70.3865,0.3032,2.173331,0.958909448819,1.0,2.31487196597,6031.6455243,2605.6065359,0.249793236303,2.68996691781,1.07726192913,0.320353642753,4.0
2189.2749,2736.1,1181.9,71.1412,0.3408,2.1721235,0.916,1.0,2.31500126914,5943.14710835,2567.23276465,0.258355352202,2.69133685635,1.06396,0.319049244387,4.0
2189.4272,2863.9,1225.6,70.8976,0.3524,2.175904,0.92368503937,1.0,2.33673302872,6231.5714656,2666.7879424,0.255591695871,2.69089467134,1.0663423622,0.317004671652,4.0
2189.5796,2952.6,1227.4,67.3634,0.3465,2.184582,0.959225213395,1.0,2.40557275542,6450.1968132,2681.3559468,0.215495988954,2.68447935823,1.07735981615,0.311051757597,4.0
2189.7319,2998.7,1290.9,65.7384,0.3178,2.185534,1.0,1.0,2.32295297854,6553.7608058,2821.3058406,0.197060268356,2.68152964294,1.09,0.31164712837,1.0
2189.8845,2971.4,1293.2,63.0495,0.3015,2.1654375,1.0,1.0,2.29771110424,6434.3809875,2800.343775,0.166554539669,2.67664872635,1.09,0.322195592419,1.0
2190.0369,2936.5,1286.1,65.8043,0.2993,2.149155,1.0,1.0,2.2832594666,6310.9936575,2764.0282455,0.197807907733,2.68164926524,1.09,0.334555028465,1.0
2190.1892,2925.4,1307.7,62.906,0.2989,2.146446,0.994232435982,1.0,2.23705742907,6279.2131284,2806.9074342,0.164926523726,2.6763882438,1.08821205515,0.333679756431,1.0
2190.3416,2938.1,1307.7,62.3838,0.3021,2.155736,0.986806684142,1.0,2.24676913665,6333.7679416,2819.0559672,0.159002134006,2.67544034144,1.08591007208,0.326954667967,1.0
2190.4939,2977.7,1301.4,61.9183,0.2974,2.180207,0.997956692913,1.0,2.28807438144,6492.0023839,2837.3213898,0.15372100912,2.67459536146,1.0893665748,0.311871930172,1.0
2190.6465,3077.8,1277.3,64.404,0.2857,2.20051,1.0,1.0,2.40961402959,6772.729678,2810.711423,0.181921421854,2.6791074275,1.09,0.301173740186,1.0
2190.7988,2916.9,1303.5,65.9605,0.2861,2.204048,1.0,1.0,2.23774453395,6428.9876112,2872.976568,0.199580005922,2.68193280095,1.09,0.300191566292,1.0
2190.9512,2827.9,1178.1,63.4088,0.3001,2.19872,1.0,1.0,2.40039045921,6217.760288,2590.312032,0.170630819306,2.67730093109,1.09,0.301506111233,1.0
2191.1035,2708.2,1121.9,61.782,0.3037,2.19528,0.991070866142,1.0,2.41394063642,5945.257296,2462.884632,0.152174677602,2.67434794842,1.0872319685,0.301848103402,1.0
2191.2561,2705.2,1121.9,63.7809,0.3023,2.2055245,0.967834537098,1.0,2.4112666013,5966.3848774,2474.37793655,0.174852315697,2.67797637051,1.0800287065,0.295661667245,1.0
2191.4084,2773.3,1376.6,69.0557,0.2814,2.214184,0.968286089239,1.0,2.01460119134,6140.5964872,3048.0456944,0.234695232012,2.68755123712,1.08016868766,0.294495692567,4.0
2191.5608,2797.7,1485.7,76.5267,0.3376,2.24408,0.977426132633,1.0,1.88308541428,6278.262616,3334.029656,0.31945416653,2.70111266664,1.08300210112,0.282448354507,4.0
2191.7131,2915.5,1454.0,81.6428,0.3614,2.258524,0.969390563565,1.0,2.00515818432,6584.726722,3283.893896,0.377496622009,2.71039945952,1.08051107471,0.277243192682,4.0
2191.8655,2993.9,1410.0,83.8618,0.4029,2.24759,0.980215364412,0.999680892974,2.12333333333,6729.059701,3169.1019,0.402671307552,2.71442740921,1.08386676297,0.286304842622,4.0
2192.0181,2996.2,1407.3,80.0698,0.3524,2.214199,0.929657480315,0.999320866142,2.12904142685,6634.1830438,3116.0422527,0.359650844469,2.70754413512,1.0681938189,0.300939421083,4.0
2192.1704,2966.2,1416.4,75.8648,0.3354,2.196648,0.93571109652,1.0,2.09418243434,6515.6972976,3111.3322272,0.31194487209,2.69991117953,1.07007043992,0.308780586534,4.0
2192.3228,2967.7,1397.4,71.3027,0.3089,2.188248,0.982795543906,1.0,2.12372978388,6494.0635896,3057.8577552,0.260187579203,2.69163001267,1.08466661861,0.313250453951,4.0
2192.4751,2975.4,1348.9,68.6803,0.3094,2.1631265,0.982059055118,1.0,2.20579731633,6436.1665881,2917.84133585,0.230436296927,2.68686980751,1.08443830709,0.326842868085,4.0
2192.6277,2997.9,1372.4,66.231,0.3091,2.166662,0.996281680893,1.0,2.18442145147,6495.4360098,2973.5269288,0.202648844336,2.68242381509,1.08884732108,0.323650491225,4.0
2192.78,2987.7,1372.4,64.6994,0.2964,2.1734,0.999320420223,1.0,2.17698921597,6493.46718,2982.77416,0.185272752232,2.67964364036,1.08978933027,0.318421403235,1.0
2192.9324,2993.1,1372.7,64.3816,0.2823,2.177,0.998397771953,1.0,2.18044729365,6515.9787,2988.3679,0.181667292536,2.67906676681,1.08950330931,0.315851980892,1.0
2193.0847,2984.0,1383.3,63.9527,0.2701,2.174459,0.987665354331,1.0,2.1571604135,6488.585656,3007.9291347,0.176801396804,2.67828822349,1.08617625984,0.316453387069,1.0
2193.2373,2973.7,1389.7,64.1109,0.2733,2.171373,0.976485883125,1.0,2.13981434842,6457.0118901,3017.5570581,0.178596185111,2.67857538962,1.08271062377,0.317822913615,1.0
2193.3896,3014.0,1430.2,64.4679,0.299,2.172896,0.990482939633,1.0,2.10739756677,6549.108544,3107.6758592,0.182646371113,2.67922341938,1.08704971129,0.318010162336,1.0
2193.542,3025.5,1430.2,64.033,0.3029,2.17694,1.0,1.0,2.11543840022,6586.33197,3113.459588,0.177712405028,2.6784339848,1.09,0.315715975358,1.0
2193.6943,3027.7,1434.3,64.0055,0.309,2.1843005,0.988487549148,1.0,2.11092518999,6613.40662385,3132.94220715,0.17740041591,2.67838406655,1.08643114024,0.310363176184,1.0
2193.8467,3021.1,1359.8,65.0655,0.3009,2.199675,0.975487852922,1.0,2.22172378291,6645.4381425,2991.118065,0.189426178269,2.68030818852,1.08240123441,0.300789221353,1.0
2193.9993,2967.5,1358.9,71.1393,0.3046,2.2313705,0.996470472441,1.0,2.18375156376,6621.59195875,3032.20937245,0.25833379659,2.69133340745,1.08890584646,0.287041310727,4.0
2194.1516,3031.5,1318.2,77.2086,0.301,2.258514,0.981309914642,1.0,2.29972690032,6846.685191,2977.1731548,0.327190362146,2.70235045794,1.08420607354,0.274287302308,4.0
2194.304,2994.4,1317.7,85.0712,0.2936,2.28356,0.97621559633,1.0,2.27244441072,6837.892064,3009.047012,0.416392021701,2.71662272347,1.08262683486,0.26503293337,4.0
2194.4563,2959.4,1317.7,87.8163,0.2942,2.2922145,0.992665354331,1.0,2.24588297792,6783.5795913,3020.45104665,0.447535342695,2.72160565483,1.08772625984,0.262804682003,4.0
2194.6089,2909.9,1283.5,88.3201,0.324,2.278131,0.957774786605,1.0,2.26716010908,6629.1333969,2923.9811385,0.453250983333,2.72252015733,1.07691018385,0.270045250389,4.0
2194.7612,2889.5,1203.9,86.2347,0.3498,2.258082,0.911232435982,1.0,2.40011628873,6524.727939,2718.5049198,0.429591997649,2.71873471962,1.06248205515,0.278129496487,4.0
2194.9136,2844.0,1195.6,85.6671,0.3571,2.256816,0.901243119266,1.0,2.3787219806,6418.384704,2698.2492096,0.423152542258,2.71770440676,1.05938536697,0.277925052841,4.0
2195.0659,2865.5,1219.2,85.8101,0.3353,2.2629885,0.908232283465,1.0,2.35031167979,6484.59354675,2759.0355792,0.42477488567,2.71796398171,1.06155200787,0.274675315619,4.0
2195.2185,2815.9,1219.2,83.8835,0.3245,2.26241,0.929661851609,1.0,2.30962926509,6370.720319,2758.330272,0.402917495329,2.71446679925,1.068195174,0.274594296784,4.0
2195.3708,2789.2,1232.5,82.0922,0.3323,2.246398,0.976207349081,1.0,2.26304259635,6265.6533016,2768.685535,0.382595091447,2.71121521463,1.08262427822,0.285410660368,4.0
2195.5232,2803.4,1235.7,79.8952,0.3406,2.23452,1.0,1.0,2.26867362628,6264.253368,2761.196364,0.357669997198,2.70722719955,1.09,0.292294861033,4.0
2195.6755,2810.5,1252.4,77.2838,0.3502,2.2150725,0.997441677588,1.0,2.24409134462,6225.46126125,2774.156799,0.32804351057,2.70248696169,1.08920692005,0.302126381726,4.0
2195.8279,2815.2,1321.2,71.4346,0.3234,2.199768,0.973172685489,1.0,2.13079019074,6192.7868736,2906.3334816,0.261683992462,2.69186943879,1.0816835325,0.305617777966,4.0
2195.9805,2837.6,1287.9,70.0435,0.3297,2.19883,0.940059055118,1.0,2.20327665191,6239.400008,2831.873157,0.245901881124,2.68934430098,1.07141830709,0.303174745218,4.0
2196.1328,2834.4,1287.9,74.1065,0.3286,2.208296,0.962369665135,1.0,2.20079198696,6259.1941824,2844.0644184,0.29199685515,2.69671949682,1.07833459619,0.301796869603,4.0
2196.2852,2851.6,1240.3,76.8219,0.3593,2.207036,0.984088466579,1.0,2.29912118036,6293.5838576,2737.3867508,0.322803227896,2.70164851646,1.08506742464,0.30596208193,4.0
2196.4375,2852.3,1217.2,77.4255,0.3394,2.19225,0.997956692913,1.0,2.34332895169,6252.954675,2668.4067,0.329651105406,2.70274417686,1.0893665748,0.316413328295,4.0
2196.5901,2851.9,1183.1,72.8416,0.3169,2.17199,1.0,1.0,2.41053165413,6194.298281,2569.681369,0.277646490236,2.69442343844,1.09,0.32562067215,4.0
2196.7424,2814.0,1208.3,71.8723,0.3058,2.160152,1.0,1.0,2.3288918315,6078.667728,2610.1116616,0.266649724712,2.69266395595,1.09,0.332266757467,4.0
2196.8948,2774.3,1208.3,71.8849,0.3093,2.157104,1.0,1.0,2.29603575271,5984.4536272,2606.4287632,0.266792672453,2.69268682759,1.09,0.33417809292,4.0
2197.0471,2788.0,1200.4,72.9305,0.3167,2.136935,0.985968503937,1.0,2.32255914695,5957.77478,2565.176774,0.278655065966,2.69458481055,1.08565023622,0.346595703424,4.0
2197.1997,2757.1,1150.2,73.0873,0.314,2.127006,0.947348653972,0.97628890348,2.39706138063,5864.3682426,2446.4823012,0.28043397119,2.69486943539,1.07367808273,0.350275391279,4.0
2197.3521,2680.2,1110.0,76.0322,0.3123,2.1289075,0.935417322835,0.947498031496,2.41459459459,5705.8978815,2363.087325,0.313844034938,2.70021504559,1.06997937008,0.350444757265,4.0
2197.5044,2662.8,1103.6,79.0299,0.2988,2.14044,0.955408404465,0.995242941563,2.41283073577,5699.563632,2362.189584,0.347853117792,2.70565649885,1.07617660538,0.346869268602,4.0
2197.6567,2658.2,1103.6,83.3926,0.3328,2.1508505,0.966441677588,1.0,2.4086625589,5717.3907991,2373.6786118,0.397348205949,2.71357571295,1.07959692005,0.344389544954,4.0
2197.8091,2645.4,1115.3,82.3847,0.3409,2.155639,0.973445173999,1.0,2.37191786963,5702.5274106,2404.1841767,0.385913521155,2.71174616338,1.08176800394,0.341174610324,4.0
2197.9617,2623.6,1106.0,83.366,0.3675,2.1884785,1.0,1.0,2.37215189873,5741.6921926,2420.457221,0.397046427384,2.71352742838,1.09,0.323400097345,4.0
2198.114,2636.6,1092.9,84.1841,0.3325,2.20664,1.0,1.0,2.41248055632,5818.027024,2411.636856,0.406327820013,2.7150124512,1.09,0.312842188271,4.0
2198.2664,2743.2,1098.6,87.1518,0.3209,2.235972,1.0,1.0,2.49699617695,6133.7183904,2456.4388392,0.439996551102,2.72039944818,1.09,0.297121940711,4.0
2198.4187,2727.6,1191.6,89.969,0.3585,2.25,1.0,1.0,2.28902316213,6137.1,2681.1,0.471957850837,2.72551325613,1.09,0.290742526452,4.0
2198.5713,2933.5,1193.2,91.525,0.3787,2.246435,0.995514116875,1.0,2.45851491787,6589.9170725,2680.446242,0.489610762377,2.72833772198,1.08860937623,0.293891804231,4.0
2198.7236,2924.3,1220.2,92.1798,0.3902,2.23528,0.967415627052,1.0,2.39657433208,6536.629304,2727.488656,0.497039506898,2.7295263211,1.07989884439,0.299610868562,4.0
2198.876,2904.9,1221.0,89.7037,0.3392,2.21354,0.925115989515,1.0,2.37911547912,6430.112346,2702.73234,0.46894800673,2.72503168108,1.06678595675,0.308453490079,4.0
2199.0283,2895.6,1306.2,86.7917,0.3222,2.210641,0.944830708661,1.0,2.21681212678,6401.1320796,2887.5392742,0.435911195418,2.71974579127,1.07289751969,0.309138856355,4.0
2199.1809,2861.9,1217.7,84.1397,0.3254,2.226764,1.0,1.0,2.3502504722,6372.7758916,2711.5305228,0.405824099401,2.7149318559,1.09,0.30042358646,4.0
2199.3333,2791.2,1217.7,76.863,0.3299,2.220002,1.0,1.0,2.29219019463,6196.4695824,2703.2964354,0.323269509814,2.70172312157,1.09,0.298885779526,4.0
2199.4856,2702.6,1195.3,76.9019,0.3302,2.212148,0.994873276428,1.0,2.26102233749,5978.5511848,2644.1805044,0.323710832603,2.70179373322,1.08841071569,0.303490075139,4.0
2199.6379,2700.7,1231.7,80.4761,0.3099,2.200178,0.95298034076,1.0,2.19266055046,5942.0207246,2709.9592426,0.364260341872,2.7082816547,1.07542390564,0.311174476154,4.0
2199.7903,2640.7,1171.5,88.6049,0.3343,2.2029965,0.90295535128,1.0,2.2541186513,5817.45285755,2580.81039975,0.456482056088,2.72303712897,1.0599161589,0.312689598851,4.0
2199.9429,2604.5,1088.8,90.809,0.3647,2.223861,0.951438976378,1.0,2.39208302719,5792.0459745,2421.3398568,0.481487700254,2.72703803204,1.07494608268,0.304569628969,4.0
2200.0952,2627.7,1088.8,91.4836,0.3717,2.237568,0.97014445174,1.0,2.41339088905,5879.6574336,2436.2640384,0.489141076941,2.72826257231,1.08074478004,0.297838709004,4.0
2200.2476,2590.2,1092.5,87.7628,0.3441,2.21519,0.948204456094,1.0,2.37089244851,5737.785138,2420.095075,0.446928382047,2.72150854113,1.07394338139,0.307313211945,4.0
